datetime,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0,datetime
2021-01-01 01:00:00,11.6,102.0,0.96,1967.0,0,1.0,66.0,90.0,,,,,,Nov-Feb,Winter,1.0,2021-01-01 01:00:00
2021-01-01 02:00:00,11.6,102.0,0.96,1967.0,0,1.0,66.0,90.0,,,,,,Mar-Jun,Summer,2.0,2021-01-01 02:00:00
2021-01-01 03:00:00,11.6,102.0,0.96,1967.0,0,1.0,66.0,90.0,,,,,,,,,2021-01-01 03:00:00
2021-01-01 04:00:00,11.3,130.0,0.96,2443.0,0,1.0,78.0,49.0,,,,,,Weekend,1,,2021-01-01 04:00:00
2021-01-01 05:00:00,11.2,148.0,0.96,2756.0,0,1.0,78.0,49.0,,,,,,Weekday,0,,2021-01-01 05:00:00
2021-01-01 06:00:00,11.2,172.0,0.96,3203.0,0,1.0,78.0,49.0,,,,,,Missing Values,66,,2021-01-01 06:00:00
2021-01-01 07:00:00,11.5,218.0,0.96,4169.0,0,1.0,83.0,34.0,,,,,,,,,2021-01-01 07:00:00
2021-01-01 08:00:00,11.2,251.0,0.96,4712.0,0,1.0,83.0,34.0,,,,,,,,,2021-01-01 08:00:00
2021-01-01 09:00:00,11.2,251.0,0.96,4712.0,0,1.0,83.0,34.0,,,,,,,,,2021-01-01 09:00:00
2021-01-01 10:00:00,11.5,251.0,0.96,4712.0,0,1.0,81.0,42.0,,,,,,,,,2021-01-01 10:00:00
2021-01-01 11:00:00,11.5,251.0,0.96,4712.0,0,1.0,81.0,42.0,,,,,,,,,2021-01-01 11:00:00
2021-01-01 12:00:00,11.5,243.0,0.96,4647.0,0,1.0,81.0,42.0,,,,,,,,,2021-01-01 12:00:00
2021-01-01 13:00:00,11.6,231.0,0.96,4456.0,0,1.0,71.0,42.0,,,,,,,,,2021-01-01 13:00:00
2021-01-01 14:00:00,11.8,214.0,0.96,4199.0,0,1.0,71.0,87.0,,,,,,,,,2021-01-01 14:00:00
2021-01-01 15:00:00,11.8,205.0,0.96,4022.0,0,1.0,71.0,87.0,,,,,,,,,2021-01-01 15:00:00
2021-01-01 16:00:00,11.7,215.0,0.96,4183.0,0,1.0,67.0,87.0,,,,,,,,,2021-01-01 16:00:00
2021-01-01 17:00:00,11.5,194.0,0.96,3710.0,0,1.0,67.0,87.0,,,,,,,,,2021-01-01 17:00:00
2021-01-01 18:00:00,11.7,44.0,0.96,856.0,0,1.0,67.0,87.0,,,,,,,,,2021-01-01 18:00:00
2021-01-01 19:00:00,11.8,42.0,0.96,824.0,0,1.0,66.0,88.0,,,,,,,,,2021-01-01 19:00:00
2021-01-01 20:00:00,11.8,40.0,0.96,765.0,0,1.0,66.0,88.0,,,,,,,,,2021-01-01 20:00:00
2021-01-01 21:00:00,11.8,40.0,0.96,757.0,0,1.0,66.0,88.0,,,,,,,,,2021-01-01 21:00:00
2021-01-01 22:00:00,11.8,40.0,0.96,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-01-01 22:00:00
2021-01-01 23:00:00,11.8,40.0,0.96,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-01-01 23:00:00
2021-01-01 00:00:00,11.8,40.0,0.96,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-01-01 00:00:00
2021-02-01 01:00:00,11.7,95.0,0.95,1829.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-01 01:00:00
2021-02-01 02:00:00,11.7,95.0,0.95,1829.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-01 02:00:00
2021-02-01 03:00:00,11.7,95.0,0.95,1829.0,0,1.0,66.0,90.0,,,,,,,,,2021-02-01 03:00:00
2021-02-01 04:00:00,11.5,100.0,0.95,1892.0,0,1.0,78.0,48.0,,,,,,,,,2021-02-01 04:00:00
2021-02-01 05:00:00,11.4,135.0,0.95,2532.0,0,1.0,78.0,48.0,,,,,,,,,2021-02-01 05:00:00
2021-02-01 06:00:00,11.3,162.0,0.95,3012.0,0,1.0,78.0,48.0,,,,,,,,,2021-02-01 06:00:00
2021-02-01 07:00:00,11.5,213.0,0.95,4031.0,0,1.0,83.0,32.0,,,,,,,,,2021-02-01 07:00:00
2021-02-01 08:00:00,11.3,251.0,0.95,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-02-01 08:00:00
2021-02-01 09:00:00,11.3,251.0,0.95,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-02-01 09:00:00
2021-02-01 10:00:00,11.3,251.0,0.95,4712.0,0,1.0,80.0,38.0,,,,,,,,,2021-02-01 10:00:00
2021-02-01 11:00:00,11.5,251.0,0.95,4712.0,0,1.0,80.0,38.0,,,,,,,,,2021-02-01 11:00:00
2021-02-01 12:00:00,11.6,251.0,0.95,4712.0,0,1.0,80.0,38.0,,,,,,,,,2021-02-01 12:00:00
2021-02-01 13:00:00,11.8,221.0,0.95,4327.0,0,1.0,71.0,73.0,,,,,,,,,2021-02-01 13:00:00
2021-02-01 14:00:00,11.6,225.0,0.95,4295.0,0,1.0,71.0,73.0,,,,,,,,,2021-02-01 14:00:00
2021-02-01 15:00:00,11.7,222.0,0.95,4274.0,0,1.0,71.0,73.0,,,,,,,,,2021-02-01 15:00:00
2021-02-01 16:00:00,11.7,208.0,0.95,4004.0,0,1.0,67.0,88.0,,,,,,,,,2021-02-01 16:00:00
2021-02-01 17:00:00,11.8,190.0,0.95,3720.0,0,1.0,67.0,88.0,,,,,,,,,2021-02-01 17:00:00
2021-02-01 18:00:00,11.7,46.0,0.95,886.0,0,1.0,67.0,88.0,,,,,,,,,2021-02-01 18:00:00
2021-02-01 19:00:00,11.8,43.0,0.95,835.0,0,1.0,66.0,88.0,,,,,,,,,2021-02-01 19:00:00
2021-02-01 20:00:00,11.8,40.0,0.95,777.0,0,1.0,66.0,88.0,,,,,,,,,2021-02-01 20:00:00
2021-02-01 21:00:00,11.8,40.0,0.95,757.0,0,1.0,66.0,88.0,,,,,,,,,2021-02-01 21:00:00
2021-02-01 22:00:00,11.8,40.0,0.95,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-02-01 22:00:00
2021-02-01 23:00:00,11.8,40.0,0.95,757.0,0,1.0,66.0,89.0,,,,,,,,,2021-02-01 23:00:00
2021-02-01 00:00:00,11.6,114.0,0.95,2176.0,0,1.0,66.0,89.0,,,,,,,,,2021-02-01 00:00:00
2021-03-01 01:00:00,11.8,114.0,0.96,2237.0,1,1.0,66.0,92.0,,,,,,,,,2021-03-01 01:00:00
2021-03-01 02:00:00,11.8,114.0,0.96,2237.0,1,1.0,66.0,92.0,,,,,,,,,2021-03-01 02:00:00
2021-03-01 03:00:00,11.8,120.0,0.96,2354.0,1,1.0,66.0,92.0,,,,,,,,,2021-03-01 03:00:00
2021-03-01 04:00:00,11.8,128.0,0.96,2511.0,1,1.0,77.0,52.0,,,,,,,,,2021-03-01 04:00:00
2021-03-01 05:00:00,11.8,143.0,0.96,2806.0,1,1.0,77.0,52.0,,,,,,,,,2021-03-01 05:00:00
2021-03-01 06:00:00,11.5,168.0,0.96,3212.0,1,1.0,77.0,52.0,,,,,,,,,2021-03-01 06:00:00
2021-03-01 07:00:00,11.6,233.0,0.96,4494.0,1,1.0,82.0,33.0,,,,,1.0,,,,2021-03-01 07:00:00
2021-03-01 08:00:00,11.4,251.0,0.96,4712.0,1,1.0,82.0,33.0,,,,,1.0,,,,2021-03-01 08:00:00
2021-03-01 09:00:00,11.3,251.0,0.96,4712.0,1,1.0,82.0,33.0,1.0,,,,,,,,2021-03-01 09:00:00
2021-03-01 10:00:00,11.4,251.0,0.96,4712.0,1,1.0,80.0,41.0,,,,,,,,,2021-03-01 10:00:00
2021-03-01 11:00:00,11.4,251.0,0.96,4712.0,1,1.0,80.0,41.0,,,,,,,,,2021-03-01 11:00:00
2021-03-01 12:00:00,11.7,251.0,0.96,4712.0,1,1.0,80.0,41.0,,,,,,,,,2021-03-01 12:00:00
2021-03-01 13:00:00,11.8,251.0,0.96,4712.0,1,1.0,71.0,76.0,,,,,,,,,2021-03-01 13:00:00
2021-03-01 14:00:00,11.8,251.0,0.96,4712.0,1,1.0,71.0,76.0,,,,,,,,,2021-03-01 14:00:00
2021-03-01 15:00:00,11.8,242.0,0.96,4712.0,1,1.0,71.0,76.0,,,,,,,,,2021-03-01 15:00:00
2021-03-01 16:00:00,11.2,230.0,0.96,4283.0,1,1.0,68.0,85.0,,,,,,,,,2021-03-01 16:00:00
2021-03-01 17:00:00,11.5,181.0,0.96,3461.0,1,1.0,68.0,85.0,,,,,,,,,2021-03-01 17:00:00
2021-03-01 18:00:00,11.6,43.0,0.96,829.0,1,1.0,68.0,85.0,,,,,,,,,2021-03-01 18:00:00
2021-03-01 19:00:00,11.7,43.0,0.96,837.0,1,1.0,66.0,89.0,,,,,,,,,2021-03-01 19:00:00
2021-03-01 20:00:00,11.7,40.0,0.96,759.0,1,1.0,66.0,89.0,,,,,,,,,2021-03-01 20:00:00
2021-03-01 21:00:00,11.7,40.0,0.96,757.0,1,1.0,66.0,89.0,,,,,,,,,2021-03-01 21:00:00
2021-03-01 22:00:00,11.8,40.0,0.96,757.0,1,1.0,67.0,88.0,,,,,,,,,2021-03-01 22:00:00
2021-03-01 23:00:00,11.8,40.0,0.96,757.0,1,1.0,67.0,88.0,,,,,,,,,2021-03-01 23:00:00
2021-03-01 00:00:00,11.8,40.0,0.96,757.0,1,1.0,67.0,88.0,,,,,,,,,2021-03-01 00:00:00
2021-04-01 01:00:00,11.8,114.0,0.97,2260.0,0,1.0,68.0,88.0,,,,,,,,,2021-04-01 01:00:00
2021-04-01 02:00:00,11.8,114.0,0.97,2260.0,0,1.0,68.0,88.0,,,,,,,,,2021-04-01 02:00:00
2021-04-01 03:00:00,11.8,114.0,0.97,2260.0,0,1.0,68.0,88.0,,,,,,,,,2021-04-01 03:00:00
2021-04-01 04:00:00,11.7,130.0,0.97,2555.0,0,1.0,77.0,54.0,,,,,,,,,2021-04-01 04:00:00
2021-04-01 05:00:00,11.6,146.0,0.97,2845.0,0,1.0,77.0,54.0,,,,,,,,,2021-04-01 05:00:00
2021-04-01 06:00:00,11.5,159.0,0.97,3072.0,0,1.0,77.0,54.0,,,,,,,,,2021-04-01 06:00:00
2021-04-01 07:00:00,11.6,250.0,0.97,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-04-01 07:00:00
2021-04-01 08:00:00,11.6,251.0,0.97,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-04-01 08:00:00
2021-04-01 09:00:00,11.6,251.0,0.97,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-04-01 09:00:00
2021-04-01 10:00:00,11.6,251.0,0.97,4712.0,0,1.0,80.0,35.0,,,,,,,,,2021-04-01 10:00:00
2021-04-01 11:00:00,11.8,250.0,0.97,4712.0,0,1.0,80.0,35.0,,,,,,,,,2021-04-01 11:00:00
2021-04-01 12:00:00,11.7,227.0,0.97,4462.0,0,1.0,80.0,35.0,,,,,,,,,2021-04-01 12:00:00
2021-04-01 13:00:00,11.7,220.0,0.97,4325.0,0,1.0,72.0,70.0,,,,,,,,,2021-04-01 13:00:00
2021-04-01 14:00:00,11.4,210.0,0.97,4022.0,0,1.0,72.0,70.0,,,,,,,,,2021-04-01 14:00:00
2021-04-01 15:00:00,11.4,220.0,0.97,4214.0,0,1.0,72.0,70.0,,,1.0,,,,,,2021-04-01 15:00:00
2021-04-01 16:00:00,11.2,226.0,0.97,4253.0,0,1.0,68.0,83.0,,,,,,,,,2021-04-01 16:00:00
2021-04-01 17:00:00,11.3,218.0,0.97,4139.0,0,1.0,68.0,83.0,,,,,,,,,2021-04-01 17:00:00
2021-04-01 18:00:00,11.6,42.0,0.97,819.0,0,1.0,68.0,83.0,,,,,,,,,2021-04-01 18:00:00
2021-04-01 19:00:00,11.6,42.0,0.97,819.0,0,1.0,66.0,88.0,,,,,,,,,2021-04-01 19:00:00
2021-04-01 20:00:00,11.8,41.0,0.97,813.0,0,1.0,66.0,88.0,,,,,,,,,2021-04-01 20:00:00
2021-04-01 21:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,88.0,,,,,,,,,2021-04-01 21:00:00
2021-04-01 22:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,87.0,,,,,,,,,2021-04-01 22:00:00
2021-04-01 23:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,87.0,,,,,,,,,2021-04-01 23:00:00
2021-04-01 00:00:00,11.7,106.0,0.97,2084.0,0,1.0,66.0,87.0,,,,,,,,,2021-04-01 00:00:00
2021-05-01 01:00:00,11.7,106.0,0.96,2062.0,0,1.0,66.0,90.0,,,,,,,,,2021-05-01 01:00:00
2021-05-01 02:00:00,11.7,106.0,0.96,2062.0,0,1.0,66.0,90.0,,,,,,,,,2021-05-01 02:00:00
2021-05-01 03:00:00,11.7,106.0,0.96,2062.0,0,1.0,66.0,90.0,,,,,,,,,2021-05-01 03:00:00
2021-05-01 04:00:00,11.5,120.0,0.96,2295.0,0,1.0,80.0,40.0,,,,,,,,,2021-05-01 04:00:00
2021-05-01 05:00:00,11.4,143.0,0.96,2711.0,0,1.0,80.0,40.0,,,,,,,,,2021-05-01 05:00:00
2021-05-01 06:00:00,11.8,162.0,0.96,3179.0,0,1.0,80.0,40.0,,,,,,,,,2021-05-01 06:00:00
2021-05-01 07:00:00,11.3,230.0,0.96,4322.0,0,1.0,83.0,32.0,,,,,,,,,2021-05-01 07:00:00
2021-05-01 08:00:00,11.4,251.0,0.96,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-05-01 08:00:00
2021-05-01 09:00:00,11.4,251.0,0.96,4712.0,0,1.0,83.0,32.0,,,,,,,,,2021-05-01 09:00:00
2021-05-01 10:00:00,11.6,244.0,0.96,4706.0,0,1.0,81.0,38.0,,,,,,,,,2021-05-01 10:00:00
2021-05-01 11:00:00,11.6,251.0,0.96,4712.0,0,1.0,81.0,38.0,,,,,,,,,2021-05-01 11:00:00
2021-05-01 12:00:00,11.6,249.0,0.96,4712.0,0,1.0,81.0,38.0,,,,,,,,,2021-05-01 12:00:00
2021-05-01 13:00:00,11.7,241.0,0.96,4689.0,0,1.0,72.0,69.0,,,,,,,,,2021-05-01 13:00:00
2021-05-01 14:00:00,11.7,234.0,0.96,4552.0,0,1.0,72.0,69.0,,,,,,,,,2021-05-01 14:00:00
2021-05-01 15:00:00,11.7,234.0,0.96,4552.0,0,1.0,72.0,69.0,,,,,,,,,2021-05-01 15:00:00
2021-05-01 16:00:00,11.8,223.0,0.96,4375.0,0,1.0,71.0,78.0,,,,,,,,,2021-05-01 16:00:00
2021-05-01 17:00:00,11.7,205.0,0.96,3988.0,0,1.0,71.0,78.0,,,,,,,,,2021-05-01 17:00:00
2021-05-01 18:00:00,11.6,41.0,0.96,791.0,0,1.0,71.0,78.0,,,,,,,,,2021-05-01 18:00:00
2021-05-01 19:00:00,11.6,43.0,0.96,829.0,0,1.0,66.0,88.0,,,,,,,,,2021-05-01 19:00:00
2021-05-01 20:00:00,11.6,41.0,0.96,791.0,0,1.0,66.0,88.0,,,,,,,,,2021-05-01 20:00:00
2021-05-01 21:00:00,11.7,40.0,0.96,757.0,0,1.0,66.0,88.0,,,,,,,,,2021-05-01 21:00:00
2021-05-01 22:00:00,11.7,40.0,0.96,757.0,0,1.0,69.0,85.0,,,,,,,,,2021-05-01 22:00:00
2021-05-01 23:00:00,11.7,40.0,0.96,757.0,0,1.0,69.0,85.0,,,,,,,,,2021-05-01 23:00:00
2021-05-01 00:00:00,11.6,106.0,0.96,2045.0,0,1.0,69.0,85.0,,,,,,,,,2021-05-01 00:00:00
2021-06-01 01:00:00,11.6,106.0,0.94,2002.0,0,1.0,73.0,86.0,,,,,,,,,2021-06-01 01:00:00
2021-06-01 02:00:00,11.6,106.0,0.94,2002.0,0,1.0,73.0,86.0,,,,,,,,,2021-06-01 02:00:00
2021-06-01 03:00:00,11.6,106.0,0.94,2002.0,0,1.0,73.0,86.0,,,,,,,,,2021-06-01 03:00:00
2021-06-01 04:00:00,11.4,117.0,0.94,2172.0,0,1.0,80.0,56.0,,,,,,,,,2021-06-01 04:00:00
2021-06-01 05:00:00,11.2,139.0,0.94,2512.0,0,1.0,80.0,56.0,,,,,,,,,2021-06-01 05:00:00
2021-06-01 06:00:00,11.3,186.0,0.94,3422.0,0,1.0,80.0,56.0,,,,,,,,,2021-06-01 06:00:00
2021-06-01 07:00:00,11.4,241.0,0.94,4473.0,0,1.0,81.0,55.0,,,,,,,,,2021-06-01 07:00:00
2021-06-01 08:00:00,11.4,251.0,0.94,4712.0,0,1.0,81.0,55.0,,,,,,,,,2021-06-01 08:00:00
2021-06-01 09:00:00,11.4,251.0,0.94,4712.0,0,1.0,81.0,55.0,,,,,,,,,2021-06-01 09:00:00
2021-06-01 10:00:00,11.6,251.0,0.94,4712.0,0,1.0,80.0,59.0,,,,,,,,,2021-06-01 10:00:00
2021-06-01 11:00:00,11.6,251.0,0.94,4712.0,0,1.0,80.0,59.0,,,,,,,,,2021-06-01 11:00:00
2021-06-01 12:00:00,11.6,251.0,0.94,4712.0,0,1.0,80.0,59.0,,,,,,,,,2021-06-01 12:00:00
2021-06-01 13:00:00,11.6,249.0,0.94,4703.0,0,1.0,76.0,74.0,,,,,,,,,2021-06-01 13:00:00
2021-06-01 14:00:00,11.8,191.0,0.94,3669.0,0,1.0,76.0,74.0,,,,,,,,,2021-06-01 14:00:00
2021-06-01 15:00:00,11.6,182.0,0.94,3437.0,0,1.0,76.0,74.0,,,,,,,,,2021-06-01 15:00:00
2021-06-01 16:00:00,11.6,182.0,0.94,3437.0,0,1.0,74.0,79.0,,,,,,,,,2021-06-01 16:00:00
2021-06-01 17:00:00,11.8,191.0,0.94,3669.0,0,1.0,74.0,79.0,,,,,,,,,2021-06-01 17:00:00
2021-06-01 18:00:00,11.8,40.0,0.94,768.0,0,1.0,74.0,79.0,,,,,,,,,2021-06-01 18:00:00
2021-06-01 19:00:00,11.8,40.0,0.94,768.0,0,1.0,70.0,83.0,,,,,,,,,2021-06-01 19:00:00
2021-06-01 20:00:00,11.8,40.0,0.94,757.0,0,1.0,70.0,83.0,,,,,,,,,2021-06-01 20:00:00
2021-06-01 21:00:00,11.8,40.0,0.94,757.0,0,1.0,70.0,83.0,,,,,,,,,2021-06-01 21:00:00
2021-06-01 22:00:00,11.8,40.0,0.94,757.0,0,1.0,72.0,89.0,,,,,,,,,2021-06-01 22:00:00
2021-06-01 23:00:00,11.8,40.0,0.94,757.0,0,1.0,72.0,89.0,,,,,,,,,2021-06-01 23:00:00
2021-06-01 00:00:00,11.8,97.0,0.94,1864.0,0,1.0,72.0,89.0,,,,,,,,,2021-06-01 00:00:00
2021-07-01 01:00:00,11.8,97.0,0.98,1943.0,0,1.0,71.0,89.0,,,,,,,,,2021-07-01 01:00:00
2021-07-01 02:00:00,11.8,97.0,0.98,1943.0,0,1.0,71.0,89.0,,,,,,,,,2021-07-01 02:00:00
2021-07-01 03:00:00,11.8,97.0,0.98,1943.0,0,1.0,71.0,89.0,,,,,,,,,2021-07-01 03:00:00
2021-07-01 04:00:00,11.8,97.0,0.98,1943.0,0,1.0,72.0,87.0,,,,,,,,,2021-07-01 04:00:00
2021-07-01 05:00:00,11.7,117.0,0.98,2324.0,0,1.0,72.0,87.0,,,,,,,,,2021-07-01 05:00:00
2021-07-01 06:00:00,11.6,167.0,0.98,3288.0,0,1.0,72.0,87.0,,,,,,,,,2021-07-01 06:00:00
2021-07-01 07:00:00,11.5,215.0,0.98,4197.0,0,1.0,77.0,68.0,,,,,,,,,2021-07-01 07:00:00
2021-07-01 08:00:00,11.5,243.0,0.98,4712.0,0,1.0,77.0,68.0,,,,,,,,,2021-07-01 08:00:00
2021-07-01 09:00:00,11.5,239.0,0.98,4665.0,0,1.0,77.0,68.0,,,,,,,,,2021-07-01 09:00:00
2021-07-01 10:00:00,11.5,241.0,0.98,4704.0,0,1.0,78.0,67.0,,,,,,,,,2021-07-01 10:00:00
2021-07-01 11:00:00,11.7,224.0,0.98,4449.0,0,1.0,78.0,67.0,,,,,,,,,2021-07-01 11:00:00
2021-07-01 12:00:00,11.3,100.0,0.98,1918.0,0,1.0,78.0,67.0,,,,,,,,,2021-07-01 12:00:00
2021-07-01 13:00:00,11.6,175.0,0.98,3446.0,0,1.0,74.0,79.0,,,,,,,,,2021-07-01 13:00:00
2021-07-01 14:00:00,11.5,180.0,0.98,3514.0,0,1.0,74.0,79.0,,,,,,,,,2021-07-01 14:00:00
2021-07-01 15:00:00,11.6,170.0,0.98,3347.0,0,1.0,74.0,79.0,,,,,,,,,2021-07-01 15:00:00
2021-07-01 16:00:00,11.7,175.0,0.98,3475.0,0,1.0,73.0,83.0,,,1.0,,,,,,2021-07-01 16:00:00
2021-07-01 17:00:00,11.7,166.0,0.98,3297.0,0,1.0,73.0,83.0,,,,,,,,,2021-07-01 17:00:00
2021-07-01 18:00:00,11.7,42.0,0.98,834.0,0,1.0,73.0,83.0,,,,,,,,,2021-07-01 18:00:00
2021-07-01 19:00:00,11.8,44.0,0.98,881.0,0,1.0,73.0,84.0,,,,,,,,,2021-07-01 19:00:00
2021-07-01 20:00:00,11.8,44.0,0.98,881.0,0,1.0,73.0,84.0,,,,,,,,,2021-07-01 20:00:00
2021-07-01 21:00:00,11.8,40.0,0.98,761.0,0,1.0,73.0,84.0,,,,,,,,,2021-07-01 21:00:00
2021-07-01 22:00:00,11.8,40.0,0.98,757.0,0,1.0,72.0,86.0,,,,,,,,,2021-07-01 22:00:00
2021-07-01 23:00:00,11.8,40.0,0.98,757.0,0,1.0,72.0,86.0,,,,,,,,,2021-07-01 23:00:00
2021-07-01 00:00:00,11.8,94.0,0.98,1883.0,0,1.0,72.0,86.0,,,,,,,,,2021-07-01 00:00:00
2021-08-01 01:00:00,11.8,94.0,0.97,1864.0,0,1.0,74.0,89.0,,,,,,,,,2021-08-01 01:00:00
2021-08-01 02:00:00,11.8,94.0,0.97,1864.0,0,1.0,74.0,89.0,,,,,,,,,2021-08-01 02:00:00
2021-08-01 03:00:00,11.8,94.0,0.97,1864.0,0,1.0,74.0,89.0,,,,,,,,,2021-08-01 03:00:00
2021-08-01 04:00:00,11.8,94.0,0.97,1864.0,0,1.0,81.0,47.0,,,,,,,,,2021-08-01 04:00:00
2021-08-01 05:00:00,11.5,134.0,0.97,2589.0,0,1.0,81.0,47.0,,,,,,,,,2021-08-01 05:00:00
2021-08-01 06:00:00,11.5,162.0,0.97,3130.0,0,1.0,81.0,47.0,,,,,,,,,2021-08-01 06:00:00
2021-08-01 07:00:00,11.5,220.0,0.97,4251.0,0,1.0,85.0,32.0,,,,,,,,,2021-08-01 07:00:00
2021-08-01 08:00:00,11.6,251.0,0.97,4712.0,0,1.0,85.0,32.0,,,,,,,,,2021-08-01 08:00:00
2021-08-01 09:00:00,11.6,250.0,0.97,4712.0,0,1.0,85.0,32.0,,,,,,,,,2021-08-01 09:00:00
2021-08-01 10:00:00,11.8,251.0,0.97,4712.0,0,1.0,83.0,35.0,,,,,,,,,2021-08-01 10:00:00
2021-08-01 11:00:00,11.8,219.0,0.97,4378.0,0,1.0,83.0,35.0,,,,,,,,,2021-08-01 11:00:00
2021-08-01 12:00:00,11.6,210.0,0.97,4093.0,0,1.0,83.0,35.0,,,,,,,,,2021-08-01 12:00:00
2021-08-01 13:00:00,11.6,211.0,0.97,4112.0,0,1.0,75.0,69.0,,,,,,,,,2021-08-01 13:00:00
2021-08-01 14:00:00,11.3,207.0,0.97,3930.0,0,1.0,75.0,69.0,,,,,,,,,2021-08-01 14:00:00
2021-08-01 15:00:00,11.3,207.0,0.97,3930.0,0,1.0,75.0,69.0,,,,,,,,,2021-08-01 15:00:00
2021-08-01 16:00:00,11.3,206.0,0.97,3911.0,0,1.0,72.0,84.0,,,,,,,,,2021-08-01 16:00:00
2021-08-01 17:00:00,11.3,204.0,0.97,3873.0,0,1.0,72.0,84.0,,,,,,,,,2021-08-01 17:00:00
2021-08-01 18:00:00,11.8,45.0,0.97,892.0,0,1.0,72.0,84.0,,,,,,,,,2021-08-01 18:00:00
2021-08-01 19:00:00,11.8,47.0,0.97,932.0,0,1.0,72.0,84.0,,,,,,,,,2021-08-01 19:00:00
2021-08-01 20:00:00,11.8,46.0,0.97,912.0,0,1.0,72.0,84.0,,,,,,,,,2021-08-01 20:00:00
2021-08-01 21:00:00,11.8,45.0,0.97,892.0,0,1.0,72.0,84.0,,,,,,,,,2021-08-01 21:00:00
2021-08-01 22:00:00,11.8,40.0,0.97,793.0,0,1.0,66.0,87.0,,,,,,,,,2021-08-01 22:00:00
2021-08-01 23:00:00,11.8,40.0,0.97,757.0,0,1.0,66.0,87.0,,,,,,,,,2021-08-01 23:00:00
2021-08-01 00:00:00,11.8,96.0,0.97,1903.0,0,1.0,66.0,87.0,,,,,,,,,2021-08-01 00:00:00
2021-09-01 01:00:00,11.8,100.0,0.97,1983.0,0,1.0,67.0,90.0,,,,,,,,,2021-09-01 01:00:00
2021-09-01 02:00:00,11.8,100.0,0.97,1983.0,0,1.0,67.0,90.0,,,,,,,,,2021-09-01 02:00:00
2021-09-01 03:00:00,11.8,102.0,0.97,2022.0,0,1.0,67.0,90.0,,,,,,,,,2021-09-01 03:00:00
2021-09-01 04:00:00,11.7,103.0,0.97,2025.0,0,1.0,81.0,30.0,,,,,,,,,2021-09-01 04:00:00
2021-09-01 05:00:00,11.4,136.0,0.97,2605.0,0,1.0,81.0,30.0,,,,,,,,,2021-09-01 05:00:00
2021-09-01 06:00:00,11.2,198.0,0.97,3726.0,0,1.0,81.0,30.0,,,,,,,,,2021-09-01 06:00:00
2021-09-01 07:00:00,11.4,238.0,0.97,4558.0,0,1.0,87.0,30.0,,,,,,,,,2021-09-01 07:00:00
2021-09-01 08:00:00,11.4,251.0,0.97,4712.0,0,1.0,87.0,30.0,,,,,,,,,2021-09-01 08:00:00
2021-09-01 09:00:00,11.5,251.0,0.97,4712.0,0,1.0,87.0,30.0,,,,,,,,,2021-09-01 09:00:00
2021-09-01 10:00:00,11.5,248.0,0.97,4712.0,0,1.0,84.0,30.0,1.0,,,,,,,,2021-09-01 10:00:00
2021-09-01 11:00:00,11.7,234.0,0.97,4600.0,0,1.0,84.0,30.0,1.0,,,,,,,,2021-09-01 11:00:00
2021-09-01 12:00:00,11.5,251.0,0.97,4712.0,0,1.0,84.0,30.0,,,,,,,,,2021-09-01 12:00:00
2021-09-01 13:00:00,11.2,251.0,0.97,4712.0,0,1.0,73.0,59.0,,,,,,,,,2021-09-01 13:00:00
2021-09-01 14:00:00,11.4,251.0,0.97,4712.0,0,1.0,73.0,59.0,,,,,,,,,2021-09-01 14:00:00
2021-09-01 15:00:00,11.4,251.0,0.97,4712.0,0,1.0,73.0,59.0,,,,,,,,,2021-09-01 15:00:00
2021-09-01 16:00:00,11.4,251.0,0.97,4712.0,0,1.0,69.0,78.0,,,,,,,,,2021-09-01 16:00:00
2021-09-01 17:00:00,11.6,251.0,0.97,4712.0,0,1.0,69.0,78.0,,,,,,,,,2021-09-01 17:00:00
2021-09-01 18:00:00,11.5,168.0,0.97,3246.0,0,1.0,69.0,78.0,,,,,,,,,2021-09-01 18:00:00
2021-09-01 19:00:00,11.7,131.0,0.97,2575.0,0,1.0,69.0,87.0,,,,,,,,,2021-09-01 19:00:00
2021-09-01 20:00:00,11.8,118.0,0.97,2339.0,0,1.0,69.0,87.0,,,,,,,,,2021-09-01 20:00:00
2021-09-01 21:00:00,11.8,105.0,0.97,2099.0,0,1.0,69.0,87.0,,,,,,,,,2021-09-01 21:00:00
